"taxonID","description","type","language"
"alien-plants-belgium:taxon:2634328fd4e52c3a9a3ba563c1f0e26a","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:2634328fd4e52c3a9a3ba563c1f0e26a","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:2634328fd4e52c3a9a3ba563c1f0e26a","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:263d2e0e5138ef8c1552f3f535a0f96b","vagrant","origin","en"
"alien-plants-belgium:taxon:263d2e0e5138ef8c1552f3f535a0f96b","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:263d2e0e5138ef8c1552f3f535a0f96b","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:263d2e0e5138ef8c1552f3f535a0f96b","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:264c582d61993cd6de9a32b778a42a0f","vagrant","origin","en"
"alien-plants-belgium:taxon:264c582d61993cd6de9a32b778a42a0f","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:264c582d61993cd6de9a32b778a42a0f","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:264c582d61993cd6de9a32b778a42a0f","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:266f013ef7df4ebb8e9b51d41f95d79a","vagrant","origin","en"
"alien-plants-belgium:taxon:266f013ef7df4ebb8e9b51d41f95d79a","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:266f013ef7df4ebb8e9b51d41f95d79a","tropical Asia (WGSRPD:4)","native range","en"
"alien-plants-belgium:taxon:266f013ef7df4ebb8e9b51d41f95d79a","Southern America (WGSRPD:8)","native range","en"
"alien-plants-belgium:taxon:266f013ef7df4ebb8e9b51d41f95d79a","Australasia (WGSRPD:5)","native range","en"
"alien-plants-belgium:taxon:266f013ef7df4ebb8e9b51d41f95d79a","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:271732afb56894c306be3d3914e88a55","vagrant","origin","en"
"alien-plants-belgium:taxon:271732afb56894c306be3d3914e88a55","Pantropical","native range","en"
"alien-plants-belgium:taxon:271732afb56894c306be3d3914e88a55","cbd_2014_pathway:escape_food_bait","pathway","en"
"alien-plants-belgium:taxon:272e33b292d3d83a44f462add71e9a07","introduced","origin","en"
"alien-plants-belgium:taxon:272e33b292d3d83a44f462add71e9a07","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:272e33b292d3d83a44f462add71e9a07","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:27313fe10e7150b7ec8fc276b3d71ba1","vagrant","origin","en"
"alien-plants-belgium:taxon:27313fe10e7150b7ec8fc276b3d71ba1","pan-American","native range","en"
"alien-plants-belgium:taxon:2733711a9132a8a8f1bec938528e33e3","vagrant","origin","en"
"alien-plants-belgium:taxon:2733711a9132a8a8f1bec938528e33e3","Southern America (WGSRPD:8)","native range","en"
"alien-plants-belgium:taxon:2733711a9132a8a8f1bec938528e33e3","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:2733711a9132a8a8f1bec938528e33e3","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:2739bc231e4d7a45c69ee164f29100cc","introduced","origin","en"
"alien-plants-belgium:taxon:2739bc231e4d7a45c69ee164f29100cc","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:2739bc231e4d7a45c69ee164f29100cc","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:273ce2ca58e79651af89ab0fb9b12b37","vagrant","origin","en"
"alien-plants-belgium:taxon:273ce2ca58e79651af89ab0fb9b12b37","cultivated origin","native range","en"
"alien-plants-belgium:taxon:273ce2ca58e79651af89ab0fb9b12b37","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:276ecb2565acd846987eded7802a106d","vagrant","origin","en"
"alien-plants-belgium:taxon:276ecb2565acd846987eded7802a106d","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:276ecb2565acd846987eded7802a106d","tropical Asia (WGSRPD:4)","native range","en"
"alien-plants-belgium:taxon:276ecb2565acd846987eded7802a106d","cbd_2014_pathway:contaminant_nursery","pathway","en"
"alien-plants-belgium:taxon:27a6ff74637e578db1c7963ee95ff1b3","introduced","origin","en"
"alien-plants-belgium:taxon:27a6ff74637e578db1c7963ee95ff1b3","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:27a6ff74637e578db1c7963ee95ff1b3","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:27c4d7fef8846dd841e65d4e29a5c907","introduced","origin","en"
"alien-plants-belgium:taxon:27c4d7fef8846dd841e65d4e29a5c907","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:27c4d7fef8846dd841e65d4e29a5c907","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:27c4d7fef8846dd841e65d4e29a5c907","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:27c4d7fef8846dd841e65d4e29a5c907","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:27c5e6fbe424374118cd3c97c48865a7","vagrant","origin","en"
"alien-plants-belgium:taxon:27c5e6fbe424374118cd3c97c48865a7","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:27c5e6fbe424374118cd3c97c48865a7","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:27caf16a6a7a720209ac1def4f3fda7b","vagrant","origin","en"
"alien-plants-belgium:taxon:27caf16a6a7a720209ac1def4f3fda7b","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:27caf16a6a7a720209ac1def4f3fda7b","cbd_2014_pathway:escape_agriculture","pathway","en"
"alien-plants-belgium:taxon:27fd625e3eb1f2f0affbd73799d663a6","vagrant","origin","en"
"alien-plants-belgium:taxon:27fd625e3eb1f2f0affbd73799d663a6","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:27fd625e3eb1f2f0affbd73799d663a6","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:2805db34a63059d547c3fed3874cf7c3","vagrant","origin","en"
"alien-plants-belgium:taxon:2805db34a63059d547c3fed3874cf7c3","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:2805db34a63059d547c3fed3874cf7c3","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:2832cb180801dadfb83c639a78ca644d","vagrant","origin","en"
"alien-plants-belgium:taxon:2832cb180801dadfb83c639a78ca644d","pan-American","native range","en"
"alien-plants-belgium:taxon:2832cb180801dadfb83c639a78ca644d","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:2832cb180801dadfb83c639a78ca644d","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:2845708cdffe1c562aeeac9f6383d4a8","vagrant","origin","en"
"alien-plants-belgium:taxon:2845708cdffe1c562aeeac9f6383d4a8","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:2845708cdffe1c562aeeac9f6383d4a8","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:284fecad6ce416aec5586d9c59b59ab0","introduced","origin","en"
"alien-plants-belgium:taxon:284fecad6ce416aec5586d9c59b59ab0","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:284fecad6ce416aec5586d9c59b59ab0","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:284fecad6ce416aec5586d9c59b59ab0","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:284fecad6ce416aec5586d9c59b59ab0","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:284fecad6ce416aec5586d9c59b59ab0","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:2862fd48e98364879b4ea198ce71dc35","vagrant","origin","en"
"alien-plants-belgium:taxon:2862fd48e98364879b4ea198ce71dc35","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:2862fd48e98364879b4ea198ce71dc35","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:2862fd48e98364879b4ea198ce71dc35","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:286690ca12ecd6d5f8716c105e61b70f","introduced","origin","en"
"alien-plants-belgium:taxon:286690ca12ecd6d5f8716c105e61b70f","Southern America (WGSRPD:8)","native range","en"
"alien-plants-belgium:taxon:286690ca12ecd6d5f8716c105e61b70f","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:28b0157b5f30f33133011c1b62d81ffa","vagrant","origin","en"
"alien-plants-belgium:taxon:28b0157b5f30f33133011c1b62d81ffa","Asia","native range","en"
"alien-plants-belgium:taxon:28b0157b5f30f33133011c1b62d81ffa","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:28b3926aa30c0c50417005f1a33a6441","introduced","origin","en"
"alien-plants-belgium:taxon:28b3926aa30c0c50417005f1a33a6441","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:28b3926aa30c0c50417005f1a33a6441","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:28b475e85348c74bcfec335a6cde12ea","introduced","origin","en"
"alien-plants-belgium:taxon:28b475e85348c74bcfec335a6cde12ea","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:28b475e85348c74bcfec335a6cde12ea","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:28d0c937f03aa8e8d1e6fde76e669b69","vagrant","origin","en"
"alien-plants-belgium:taxon:28d0c937f03aa8e8d1e6fde76e669b69","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:28d0c937f03aa8e8d1e6fde76e669b69","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:28d0c937f03aa8e8d1e6fde76e669b69","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:28ddf5ab4f8ee4048e6b97f40c8f72c6","vagrant","origin","en"
"alien-plants-belgium:taxon:28ddf5ab4f8ee4048e6b97f40c8f72c6","Australasia (WGSRPD:5)","native range","en"
"alien-plants-belgium:taxon:28ddf5ab4f8ee4048e6b97f40c8f72c6","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:28f111a586353f58edcb9f771ff5c40d","vagrant","origin","en"
"alien-plants-belgium:taxon:28f111a586353f58edcb9f771ff5c40d","Asia","native range","en"
"alien-plants-belgium:taxon:2926e03b8eb9137d7858919f6991e11c","vagrant","origin","en"
"alien-plants-belgium:taxon:2926e03b8eb9137d7858919f6991e11c","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:2926e03b8eb9137d7858919f6991e11c","tropical Asia (WGSRPD:4)","native range","en"
"alien-plants-belgium:taxon:2926e03b8eb9137d7858919f6991e11c","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:293f26a98346f3265852969a0a274667","vagrant","origin","en"
"alien-plants-belgium:taxon:293f26a98346f3265852969a0a274667","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:293f26a98346f3265852969a0a274667","cbd_2014_pathway:escape_agriculture","pathway","en"
"alien-plants-belgium:taxon:29409d1e1adc88d6357dd0be13350d6c","vagrant","origin","en"
"alien-plants-belgium:taxon:29409d1e1adc88d6357dd0be13350d6c","hybrid origin","native range","en"
"alien-plants-belgium:taxon:29409d1e1adc88d6357dd0be13350d6c","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:296cab83b6d6482ea3f9b6b3472aa400","vagrant","origin","en"
"alien-plants-belgium:taxon:296cab83b6d6482ea3f9b6b3472aa400","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:296cab83b6d6482ea3f9b6b3472aa400","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:2972225ef5ccebaf022c1a228af770f5","vagrant","origin","en"
"alien-plants-belgium:taxon:2972225ef5ccebaf022c1a228af770f5","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:2972225ef5ccebaf022c1a228af770f5","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:2972225ef5ccebaf022c1a228af770f5","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:2972225ef5ccebaf022c1a228af770f5","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:2972911cd08998f6d094a88dd68d0cad","vagrant","origin","en"
"alien-plants-belgium:taxon:2972911cd08998f6d094a88dd68d0cad","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:2972911cd08998f6d094a88dd68d0cad","cbd_2014_pathway:escape_food_bait","pathway","en"
"alien-plants-belgium:taxon:299e529d7659f74ff3c944bf9d119cd8","vagrant","origin","en"
"alien-plants-belgium:taxon:299e529d7659f74ff3c944bf9d119cd8","Southern America (WGSRPD:8)","native range","en"
"alien-plants-belgium:taxon:299e529d7659f74ff3c944bf9d119cd8","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:299e8c2c0f4122cef9cf3a266216c555","introduced","origin","en"
"alien-plants-belgium:taxon:299e8c2c0f4122cef9cf3a266216c555","Europe (WGSRPD:1)","native range","en"
