"id","locationID","locality","countryCode","occurrenceStatus","establishmentMeans","eventDate"
340,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1940/2012"
341,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1848/2012"
342,"ISO_3166-2:BE","Belgium","BE","present","","1826/2017"
343,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1893/1894"
344,"ISO_3166-2:BE","Belgium","BE","present","","1895"
345,"ISO_3166-2:BE","Belgium","BE","present","","2004"
346,"ISO_3166-2:BE","Belgium","BE","present","","1850"
347,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1927/2012"
348,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1824/2014"
349,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","1882/2016"
350,"ISO_3166-2:BE","Belgium","BE","present","","1863/1915"
351,"ISO_3166-2:BE","Belgium","BE","present","","1840"
352,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","2006"
353,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1910/1911"
354,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1850/1985"
355,"ISO_3166-2:BE","Belgium","BE","present","stowaway","2004/2017"
356,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1989/2017"
357,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1948/2017"
358,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","2012/2016"
359,"ISO_3166-2:BE","Belgium","BE","present","escape:agriculture","1850/2016"
360,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1955/2015"
361,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1918/2017"
362,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1972/2017"
363,"ISO_3166-2:BE","Belgium","BE","present","","1972"
364,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1854/2015"
365,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2001/2017"
366,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture | contaminant:seed | contaminant:on_animals","1946/2016"
367,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1958/2016"
368,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1954/2017"
369,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2015"
370,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1869/2016"
371,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1887/2016"
372,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1896"
373,"ISO_3166-2:BE","Belgium","BE","present","stowaway:people_luggage | contaminant:on_animals","1889/2017"
374,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1895/2017"
375,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1947/1951"
376,"ISO_3166-2:BE","Belgium","BE","present","","2016"
377,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","2003/2017"
378,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1860/1908"
379,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1842/2015"
380,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","1948/2016"
381,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1862/2017"
382,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1842/2017"
383,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1909/1922"
384,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture | contaminant:seed","1911/2017"
385,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1908/2017"
386,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2015/2016"
387,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2015/2016"
388,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2015"
389,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1997/2016"
390,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2007/2014"
391,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material | contaminant:on_animals","1895/2017"
392,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","1907/2017"
393,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1886/2017"
394,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1867/2017"
395,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1824/2017"
396,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1841/2016"
397,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1926/2017"
398,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1821/1953"
399,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","2000"
400,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1997"
401,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1813/2017"
402,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1892/2017"
403,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","1822/2017"
404,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","2000/2017"
405,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2000/2017"
406,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1911"
407,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1945"
408,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1869/1887"
409,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","1990/2017"
410,"ISO_3166-2:BE","Belgium","BE","present","","2002"
411,"ISO_3166-2:BE","Belgium","BE","present","","2008"
412,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1892/1912"
413,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2007/2008"
414,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1946/2017"
415,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1900/1978"
416,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2004/2017"
417,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2009"
418,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1895"
419,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1911"
420,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1946/2017"
421,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1912"
423,"ISO_3166-2:BE","Belgium","BE","present","contaminant:nursery","1873/2017"
424,"ISO_3166-2:BE","Belgium","BE","present","contaminant:nursery","1920/2017"
425,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1901/1911"
426,"ISO_3166-2:BE","Belgium","BE","present","stowaway | contaminant:nursery","1891/2014"
427,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1903/2016"
428,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1920/2007"
429,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1908/2017"
430,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","2015"
431,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","2013"
432,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1948"
433,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1972"
434,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1915/2017"
435,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1911/1954"
436,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2011/2015"
437,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1923/2017"
438,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1949"
439,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1952"
440,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture | escape:agriculture","1893/2017"
441,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2009/2017"
442,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2008/2014"
443,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2006/2016"
444,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1894"
445,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1891"
446,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1922"
447,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1922"
448,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1954"
449,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1873/2017"
450,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1985/2017"
451,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1890"
452,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1850"
453,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1895"
454,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1813/2017"
455,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1850/1900"
456,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2001/2017"
457,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1868/1874"
458,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1994/2000"
459,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1892/2017"
460,"ISO_3166-2:BE","Belgium","BE","present","escape:agriculture","1857/2017"
461,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1928/1955"
462,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2002/2017"
463,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1911"
464,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2011/2015"
465,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2010/2015"
466,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1941"
467,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1877/1890"
468,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1893/2017"
469,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1886"
470,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2000/2017"
471,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2003/2015"
472,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1995/2005"
473,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1909/2014"
474,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1973"
475,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2014"
476,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2003"
477,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1999/2013"
478,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1862/2017"
479,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1989/2017"
480,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1867/2017"
481,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1910/2017"
482,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","1909/2017"
483,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","1850/1996"
484,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","1999/2017"
485,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","1867/2017"
486,"ISO_3166-2:BE","Belgium","BE","presence uncertain","",""
487,"ISO_3166-2:BE","Belgium","BE","present","","1976"
488,"ISO_3166-2:BE","Belgium","BE","present","","1979"
489,"ISO_3166-2:BE","Belgium","BE","present","","2003/2005"
490,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1899"
491,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1850"
492,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1944/2014"
493,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1893/1906"
494,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1898"
495,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","2011"
496,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1907/1955"
497,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1956/2004"
498,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1950"
499,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1928/2015"
500,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1926/2016"
501,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1849/2017"
502,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1953/1980"
503,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1912"
504,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1906/1953"
505,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1921/2013"
506,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1907"
507,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1954/1997"
508,"ISO_3166-2:BE","Belgium","BE","present","escape:agriculture","1835/2016"
509,"ISO_3166-2:BE","Belgium","BE","present","","1850"
510,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1893"
511,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1892/2017"
512,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1892/1908"
513,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1893"
514,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1850/2017"
515,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material | contaminant:seed","1805/2017"
516,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material | contaminant:seed","1837/2017"
517,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1940/1948"
518,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1871/1972"
519,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | escape:horticulture","1803/2016"
520,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2004"
521,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2016"
522,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1863/2017"
523,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1869/2017"
524,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","1883/2005"
525,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1893/1904"
526,"ISO_3166-2:BE","Belgium","BE","present","stowaway:people_luggage | contaminant:on_animals","1887/2017"
527,"ISO_3166-2:BE","Belgium","BE","present","contaminant:habitat_material","2004/2015"
528,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1906/1914"
529,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","2003/2010"
530,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1939/2017"
531,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1835/2017"
532,"ISO_3166-2:BE","Belgium","BE","present","contaminant:timber","2008"
533,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1944/2016"
534,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1865/2017"
535,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture | contaminant:timber","1947/2017"
536,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1947"
537,"ISO_3166-2:BE","Belgium","BE","present","contaminant:nursery | contaminant:on_animals","1895/2017"
538,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1861/2017"
539,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1953/2016"
540,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed | contaminant:on_animals","1880/2008"
541,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2005/2016"
542,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1992"
543,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1941/2016"
544,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1809/1850"
545,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1882/2017"
546,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1800/2017"
547,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1870/2017"
548,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2015"
549,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","1939/2017"
550,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1813/2016"
551,"ISO_3166-2:BE","Belgium","BE","present","","2000/2010"
552,"ISO_3166-2:BE","Belgium","BE","present","contaminant:seed","2011/2016"
553,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1984/2017"
554,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1950/1959"
555,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2013/2015"
556,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals","1906/1907"
557,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals | contaminant:seed","1824/2017"
558,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals | contaminant:seed","1848/2015"
559,"ISO_3166-2:BE","Belgium","BE","present","contaminant:on_animals | contaminant:seed","1800/2015"
560,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1908/2013"
561,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1948/1950"
562,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2011/2015"
563,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1952/2017"
564,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2002/2017"
565,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1891/2017"
566,"ISO_3166-2:BE","Belgium","BE","present","contaminant:timber","1839/2017"
567,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2005/2016"
568,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","1906/2017"
569,"ISO_3166-2:BE","Belgium","BE","present","escape:horticulture","2016"
